CountryName,CountryCode,SeriesName,SeriesCode,[2021_YR2021],[2022_YR2022],[2023_YR2023]
Angola,AGO,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,38.1,..,..
Angola,AGO,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,24.197,..,..
Angola,AGO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,15.781,14.736,14.671
Angola,AGO,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,15.781,14.398,..
Angola,AGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,15.817,14.472,14.405
Angola,AGO,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,15.817,13.837,..
Angola,AGO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.799,14.602,14.537
Angola,AGO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.799,14.124,..
Angola,AGO,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,27.627,25.638,25.47
Angola,AGO,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,27.262,26.463,..
Angola,AGO,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,32.636,30.903,30.636
Angola,AGO,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,31.898,26.749,..
Angola,AGO,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,30.171,28.288,28.075
Angola,AGO,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,29.582,26.605,..
Angola,AGO,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
Angola,AGO,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Angola,AGO,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
Antigua and Barbuda,ATG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.941,81.645,..
Antigua and Barbuda,ATG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.775,76.507,..
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.497,79.236,..
Antigua and Barbuda,ATG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
Antigua and Barbuda,ATG,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..
Antigua and Barbuda,ATG,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..
Antigua and Barbuda,ATG,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..
Antigua and Barbuda,ATG,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..
Antigua and Barbuda,ATG,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..
Antigua and Barbuda,ATG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Antigua and Barbuda,ATG,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..
Antigua and Barbuda,ATG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..
Antigua and Barbuda,ATG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..
Antigua and Barbuda,ATG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,..,..
Antigua and Barbuda,ATG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..
Antigua and Barbuda,ATG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
Antigua and Barbuda,ATG,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Antigua and Barbuda,ATG,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Argentina,ARG,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
Argentina,ARG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
Argentina,ARG,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..
Argentina,ARG,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..
Argentina,ARG,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..
Argentina,ARG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.647,79.277,..
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.182,72.851,..
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.39,76.064,..
Argentina,ARG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.9,0.6,..
Argentina,ARG,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,0.4,0.2,..
Argentina,ARG,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,0.9,0.8,..
Argentina,ARG,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,3.7,3.3,..
Argentina,ARG,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,2.8,2.5,..
Argentina,ARG,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,11.4,10.9,..
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,37.3,39.2,..
Argentina,ARG,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,23.8,22.8,..
Argentina,ARG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,3.426,2.898,2.494
Argentina,ARG,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,3.429,3.136,2.838
Argentina,ARG,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,3.421,2.584,2.049
Argentina,ARG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,10.395,7.777,7.187
Argentina,ARG,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,13.535,9.832,8.522
Argentina,ARG,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,8.843,6.691,6.489
Argentina,ARG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,10.645,8.295,7.421
Argentina,ARG,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,12.671,9.745,8.654
Argentina,ARG,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,9.069,7.136,6.406
Argentina,ARG,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.852,7.682,6.793
Argentina,ARG,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,9.825,7.66,6.778
Argentina,ARG,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.915,6.145,5.641
Argentina,ARG,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,7.893,6.127,5.628
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.736,6.805,6.139
Argentina,ARG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.736,6.805,6.139
Argentina,ARG,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,26.688,20.723,19.379
Argentina,ARG,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,26.676,20.861,19.459
Argentina,ARG,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,21.008,17.745,16.867
Argentina,ARG,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,20.772,17.597,16.7
Argentina,ARG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,23.373,19.004,17.946
Argentina,ARG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,23.239,18.971,17.886
Argentina,ARG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
Argentina,ARG,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Argentina,ARG,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Armenia,ARM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
Armenia,ARM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
Armenia,ARM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
Armenia,ARM,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..
Armenia,ARM,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..
Armenia,ARM,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..
Armenia,ARM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
Armenia,ARM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.35,78.447,..
Armenia,ARM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,66.554,67.866,..
Armenia,ARM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.043,73.372,..
Armenia,ARM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5,0.8,..
Armenia,ARM,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,0.1,0.1,..
Armenia,ARM,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,1.6,1.8,..
Armenia,ARM,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,14.4,15,..
Armenia,ARM,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,8.7,10,..
Armenia,ARM,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,51.7,51.3,..
Armenia,ARM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,26.5,24.8,..
Armenia,ARM,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,18.3,20.1,..
Armenia,ARM,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,7.432,..,..
Armenia,ARM,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,8.261,..,..
Armenia,ARM,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,6.326,..,..
Armenia,ARM,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,7.087,..,..
Armenia,ARM,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,12.549,..,..
Armenia,ARM,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,4.686,..,..
Armenia,ARM,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,9.761,..,..
Armenia,ARM,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,10.499,..,..
Armenia,ARM,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,9.157,..,..
Armenia,ARM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,15.236,12.668,12.542
Armenia,ARM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,9.236,..,..
Armenia,ARM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,15.711,14.099,13.957
Armenia,ARM,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,7.578,..,..
Armenia,ARM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.469,13.379,13.245
Armenia,ARM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.418,..,..
Armenia,ARM,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,33.311,28.004,27.768
Armenia,ARM,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,28.773,..,..
Armenia,ARM,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,27.938,24.873,24.67
Armenia,ARM,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,20.373,..,..
Armenia,ARM,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,30.532,26.354,26.135
Armenia,ARM,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,24.289,..,..
Armenia,ARM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,82.54877772,82.41172394,..
Armenia,ARM,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Armenia,ARM,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Aruba,ABW,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
Aruba,ABW,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
Aruba,ABW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
Aruba,ABW,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..
Aruba,ABW,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..
Aruba,ABW,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..
Aruba,ABW,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
Aruba,ABW,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.315,77.681,..
Aruba,ABW,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.798,72.145,..
